price,beds,bath,gar,span,location,url,is_HouseShare,type,proptype,region,floorspan,erf,deposit,lease_period,date_scraped,is_furnished,has_pool,has_internet,has_inverter,has_solar_panels,has_backup,has_sercurity,has_mountain_view,has_ocean_view,is_modern,floor,erf_size,macro_suburb,safety_score,risk_profile,median_gv,property_percentile,school_count,healthcare_facilities_5km,civic_responsiveness_percentile,taxi_routes,flavg,erfavg,lease_term
9.61580548008435,2,2,2,71,Blaauwbergstrand,/to-rent/bloubergstrand/blouberg/western-cape/11580/117248840,0,APT_BBstrand,Apartment,Blaauwbergstrand,71,NA,R23250,12 Months,2026-06-15,1,0,1,0,0,0,0,1,0,0,71,71,Bloubergstrand,26,Higher reported crime,3250000,93.2,0,1,55,66,91.392600422833,216.47399577167,Long Term
9.43348392329039,1,1,1,54,Table View,/to-rent/table-view/blouberg/western-cape/11589/117247219,0,APT_BBstrand,Apartment,Blaauwbergstrand,54,NA,1.5 x monthly rental,12 months,2026-06-15,1,0,0,0,0,0,0,0,0,1,54,54,Table View,26,Higher reported crime,1750000,62.5,3,4,43,100,64.5359259259259,98.0959259259259,Long Term
9.85219425814858,3,2,2,118,Sandown,/to-rent/sandown/blouberg/western-cape/16739/117018167,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,118,Deposit Required: 38000.00,NA,2026-06-15,1,0,0,0,0,0,1,0,0,1,118,118,Sandown,26,Higher reported crime,1250000,79.8,0,3,40,0,73.8602693602694,148.415824915825,NA
9.30565055178051,1,1,1,39,Milnerton Ridge,/to-rent/milnerton-ridge/milnerton/western-cape/8033/117244253,0,APT_BBstrand,Apartment,Blaauwbergstrand,39,16756,NA,NA,2026-06-15,1,1,0,0,0,0,0,0,0,0,39,16756,Milnerton,7,Higher reported crime,2250000,79.1,0,5,76,5,85.3988696488696,548.843314093314,NA
10.1266311038503,2,1,2,93,Beachfront,/to-rent/beachfront/blouberg/western-cape/25759/117242519,0,APT_BBstrand,Apartment,Blaauwbergstrand,93,NA,Deposit Required: 25000.00,NA,2026-06-15,1,0,0,0,0,0,0,0,1,0,93,93,Bloubergstrand,50,Moderate reported crime,2996268.65671642,93.2,0,0,55,0,91.392600422833,216.47399577167,NA
9.35010231435134,1,1,1,46,Sandown,/to-rent/sandown/blouberg/western-cape/16739/117202748,0,APT_BBstrand,Apartment,Blaauwbergstrand,46,NA,Deposit Required: 23000.00,NA,2026-06-15,1,1,0,0,0,0,1,0,0,1,46,46,Sandown,26,Higher reported crime,1250000,79.8,0,3,40,0,73.8602693602694,148.415824915825,NA
9.02401079378469,1,1,1,80,Table View,/to-rent/table-view/blouberg/western-cape/11589/117315944,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,NA,Deposit Required: 12450.00,NA,2026-06-15,1,0,0,0,0,0,0,0,0,0,65.2407407407407,65.2407407407407,Table View,26,Higher reported crime,1750000,62.5,3,4,43,100,64.5359259259259,98.0959259259259,NA
9.68034400122192,1,1,1,80,Sandown,/to-rent/sandown/blouberg/western-cape/16739/117297992,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,NA,NA,NA,2026-06-15,0,1,0,0,0,0,0,0,0,1,73.6060606060606,73.6060606060606,Sandown,26,Higher reported crime,1250000,79.8,0,3,40,0,73.8602693602694,148.415824915825,NA
9.99879773234045,2,2,2,119,Big Bay,/to-rent/big-bay/blouberg/western-cape/11579/117268133,0,APT_BBstrand,Apartment,Blaauwbergstrand,119,119,Deposit Required: 35000.00,NA,2026-06-15,1,1,0,0,0,0,0,1,0,0,119,119,unknown,26,Higher reported crime,2250000,91.8,0,1,54,66,113.028963316096,697.332884884723,NA
9.39266192877014,2,1,1,80,Parklands,/to-rent/parklands/blouberg/western-cape/11588/112888308,0,APT_BBstrand,Apartment,Blaauwbergstrand,NA,NA,NA,NA,2026-06-15,1,0,0,0,0,0,0,0,0,0,68.8235294117647,68.8235294117647,Parklands,26,Higher reported crime,1250000,57.4,6,3,37,25,66.6006336961014,2245.56784681086,NA
